ID	HGNC.symbol	rmspe.ratio.avg	initial.predictor.n	selected.predictor.n	predictor	estimate	estimate.sd	best.site.qv	cor.estimate.best.site.qv	cor.pv
ID7684	USO1	1.22	19	19	ID1423|SYNCRIP	-0.0105	0.00311	0.0312	0.0962	0.704
ID7684	USO1	1.22	19	19	ID2056|TARDBP	0.038	0.00297	0.0141	0.0962	0.704
ID7684	USO1	1.22	19	19	ID2227|HNRNPL	0.0149	0.00222	0.0231	0.0962	0.704
ID7684	USO1	1.22	19	19	ID2455|U2AF2	0.0307	0.00279	0.182	0.0962	0.704
ID7684	USO1	1.22	19	19	ID3144|DAZAP1	0.0167	0.00463	0.0741	0.0962	0.704
ID7684	USO1	1.22	19	19	ID3437|PTBP1	0.00426	0.00359	0.181	0.0962	0.704
ID7684	USO1	1.22	19	19	ID3509|HNRNPA1	-0.00668	0.00363	0.153	0.0962	0.704
ID7684	USO1	1.22	19	19	ID6113|NCL	0.0706	0.00555	0.0947	0.0962	0.704
ID7684	USO1	1.22	19	19	ID10395|SRSF2	0.0532	0.00407	0.139	0.0962	0.704
ID7684	USO1	1.22	19	19	ID10589|SRSF1	0.0484	0.007	0.0204	0.0962	0.704
ID7684	USO1	1.22	19	19	ID10884|SRSF3	-0.0404	0.00474	0.193	0.0962	0.704
ID7685	HEXA	1.17	19	19	rna	0.251	0.00892	NA	0.228	0.363
ID7685	HEXA	1.17	19	19	ID448|SART3	0.0103	0.0028	0.0305	0.228	0.363
ID7685	HEXA	1.17	19	19	ID662|PABPC1	-0.0416	0.00206	0.0305	0.228	0.363
ID7685	HEXA	1.17	19	19	ID892|SFPQ	0.0305	0.00268	0.111	0.228	0.363
ID7685	HEXA	1.17	19	19	ID980|PCBP2	-0.0525	0.00567	0.0193	0.228	0.363
ID7685	HEXA	1.17	19	19	ID998|SNRPA	0.0365	0.00158	0.0959	0.228	0.363
ID7685	HEXA	1.17	19	19	ID1296|FXR1	0.0444	0.00213	0.0584	0.228	0.363
ID7685	HEXA	1.17	19	19	ID1328|PCBP1	0.00962	0.00296	0.0626	0.228	0.363
ID7685	HEXA	1.17	19	19	ID1423|SYNCRIP	0.0101	0.00512	0.0554	0.228	0.363
ID7685	HEXA	1.17	19	19	ID1706|MBNL1	0.0626	0.00427	0.0857	0.228	0.363
ID7685	HEXA	1.17	19	19	ID2056|TARDBP	0.0703	0.0056	0.0686	0.228	0.363
ID7685	HEXA	1.17	19	19	ID2950|PSPC1	0.0405	0.00637	0.111	0.228	0.363
ID7685	HEXA	1.17	19	19	ID3509|HNRNPA1	0.0313	0.00569	0.158	0.228	0.363
ID7685	HEXA	1.17	19	19	ID3576|HNRNPK	0.0561	0.00569	0.0724	0.228	0.363
ID7685	HEXA	1.17	19	19	ID5195|HNRNPA2B1	0.0536	0.00489	0.159	0.228	0.363
ID7685	HEXA	1.17	19	19	ID5866|HNRNPH1	0.0591	0.00222	0.0189	0.228	0.363
ID7685	HEXA	1.17	19	19	ID10395|SRSF2	0.0515	0.0041	0.177	0.228	0.363
ID7685	HEXA	1.17	19	19	ID10525|HNRNPF	0.114	0.00639	0.0189	0.228	0.363
ID7685	HEXA	1.17	19	19	ID10589|SRSF1	0.0264	0.00313	0.00599	0.228	0.363
ID7691	EIF4G2	1.22	16	16	rna	0.182	0.0223	NA	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID448|SART3	0.0221	0.00989	0.0654	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID662|PABPC1	0.173	0.0108	0.0654	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID892|SFPQ	0.284	0.0373	0.0465	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID980|PCBP2	0.0213	0.00612	0.017	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID998|SNRPA	-0.0474	0.0176	0.0429	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID1296|FXR1	0.075	0.00417	0.121	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID1328|PCBP1	0.0193	0.0123	0.0559	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID1423|SYNCRIP	-0.0127	0.00851	0.0542	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID2455|U2AF2	0.153	0.0207	0.065	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID2950|PSPC1	0.0406	0.00404	0.0465	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID3437|PTBP1	-0.0692	0.0303	0.12	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID3816|EIF2S1	0.0884	0.0157	0.0383	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID4041|SNRNP70	0.0261	0.00357	0.0624	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID10395|SRSF2	-0.0518	0.00855	0.105	-0.141	0.616
ID7691	EIF4G2	1.22	16	16	ID10589|SRSF1	-0.0406	0.0116	0.0209	-0.141	0.616
ID7700	MMS19	1.19	16	16	rna	0.0988	0.0109	NA	0.3	0.277
ID7700	MMS19	1.19	16	16	ID448|SART3	0.0288	0.00336	0.197	0.3	0.277
ID7700	MMS19	1.19	16	16	ID657|ACO1	0.202	0.014	0.169	0.3	0.277
ID7700	MMS19	1.19	16	16	ID662|PABPC1	0.0498	0.00737	0.197	0.3	0.277
ID7700	MMS19	1.19	16	16	ID980|PCBP2	0.168	0.0114	0.0541	0.3	0.277
ID7700	MMS19	1.19	16	16	ID998|SNRPA	-0.025	0.0122	0.04	0.3	0.277
ID7700	MMS19	1.19	16	16	ID1328|PCBP1	0.0585	0.00339	0.0198	0.3	0.277
ID7700	MMS19	1.19	16	16	ID2227|HNRNPL	-0.078	0.0282	0.0255	0.3	0.277
ID7700	MMS19	1.19	16	16	ID3509|HNRNPA1	0.0723	0.013	0.163	0.3	0.277
ID7700	MMS19	1.19	16	16	ID3816|EIF2S1	0.0189	0.00896	0.148	0.3	0.277
ID7700	MMS19	1.19	16	16	ID5195|HNRNPA2B1	0.124	0.0223	0.138	0.3	0.277
ID7700	MMS19	1.19	16	16	ID6113|NCL	-0.000243	0.0043	0.0196	0.3	0.277
ID7700	MMS19	1.19	16	16	ID6707|MATR3	0.0745	0.00969	0.0447	0.3	0.277
ID7700	MMS19	1.19	16	16	ID10395|SRSF2	-0.00664	0.00377	0.145	0.3	0.277
ID7700	MMS19	1.19	16	16	ID10589|SRSF1	-0.0153	0.0118	0.0689	0.3	0.277
ID7700	MMS19	1.19	16	16	ID10884|SRSF3	-0.0488	0.0169	0.0964	0.3	0.277
ID7703	ADSL	1.38	17	17	rna	0.216	0.00714	NA	0.367	0.161
ID7703	ADSL	1.38	17	17	ID260|RBM4	-0.00679	0.00377	0.0912	0.367	0.161
ID7703	ADSL	1.38	17	17	ID657|ACO1	0.0872	0.0116	0.137	0.367	0.161
ID7703	ADSL	1.38	17	17	ID713|G3BP2	0.116	0.00247	0.193	0.367	0.161
ID7703	ADSL	1.38	17	17	ID980|PCBP2	0.0564	0.00668	0.0324	0.367	0.161
ID7703	ADSL	1.38	17	17	ID998|SNRPA	0.0731	0.00137	0.0509	0.367	0.161
ID7703	ADSL	1.38	17	17	ID1328|PCBP1	0.0939	0.0116	0.135	0.367	0.161
ID7703	ADSL	1.38	17	17	ID1706|MBNL1	0.0915	0.00328	0.114	0.367	0.161
ID7703	ADSL	1.38	17	17	ID2227|HNRNPL	0.0408	0.00328	0.102	0.367	0.161
ID7703	ADSL	1.38	17	17	ID3509|HNRNPA1	-0.113	0.00531	0.12	0.367	0.161
ID7703	ADSL	1.38	17	17	ID3576|HNRNPK	0.13	0.00841	0.124	0.367	0.161
ID7703	ADSL	1.38	17	17	ID5866|HNRNPH1	0.0385	0.00323	0.0719	0.367	0.161
ID7703	ADSL	1.38	17	17	ID10357|NONO	0.0945	0.00486	0.118	0.367	0.161
ID7703	ADSL	1.38	17	17	ID10395|SRSF2	0.0358	0.00317	0.0405	0.367	0.161
ID7703	ADSL	1.38	17	17	ID10525|HNRNPF	0.0764	0.00442	0.0719	0.367	0.161
ID7703	ADSL	1.38	17	17	ID10589|SRSF1	-0.0622	0.00701	0.0359	0.367	0.161
ID7703	ADSL	1.38	17	17	ID23008|RBM14	-0.00675	0.00375	0.0912	0.367	0.161
ID7722	TKT	1.04	17	17	rna	0.203	0.0102	NA	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID107|RBM8A	-0.0323	0.011	0.116	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID260|RBM4	0.00967	0.00618	0.135	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID657|ACO1	0.147	0.0127	0.163	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID713|G3BP2	0.0498	0.00612	0.0518	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID980|PCBP2	-0.0517	0.0122	0.048	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID1328|PCBP1	0.0454	0.00372	0.185	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID2455|U2AF2	0.126	0.0268	0.0586	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID3144|DAZAP1	-0.0706	0.0123	0.188	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID3509|HNRNPA1	-0.0079	0.00568	0.105	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID3576|HNRNPK	0.0949	0.00935	0.105	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID5195|HNRNPA2B1	-0.00667	0.00999	0.102	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID5866|HNRNPH1	0.00835	0.00534	0.0377	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID10395|SRSF2	0.187	0.0145	0.124	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID10525|HNRNPF	0.0275	0.00166	0.0377	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID10589|SRSF1	0.0776	0.00578	0.0302	-0.0252	0.926
ID7722	TKT	1.04	17	17	ID23008|RBM14	0.00993	0.00615	0.135	-0.0252	0.926
ID7723	PLOD1	1.14	19	19	rna	0.454	0.00997	NA	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID107|RBM8A	-0.0821	0.00772	0.0481	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID260|RBM4	0.0151	0.00397	0.00787	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID657|ACO1	0.154	0.00474	0.0278	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID892|SFPQ	0.199	0.0132	0.0929	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID980|PCBP2	-0.101	0.0077	0.0244	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID983|EIF4B	0.128	0.00989	0.00717	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID998|SNRPA	0.034	0.00204	0.0185	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID1328|PCBP1	-0.142	0.00788	0.038	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID2227|HNRNPL	0.017	0.0103	0.0379	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID2950|PSPC1	-0.0492	0.0053	0.0929	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID3437|PTBP1	0.0935	0.00788	0.115	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID3576|HNRNPK	-0.104	0.0106	0.0194	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID5866|HNRNPH1	0.202	0.00986	0.0189	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID10357|NONO	0.0233	0.00598	0.188	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID10395|SRSF2	0.06	0.00519	0.196	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID10525|HNRNPF	-0.0554	0.00299	0.0189	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID10589|SRSF1	0.107	0.00998	0.0338	0.112	0.658
ID7723	PLOD1	1.14	19	19	ID23008|RBM14	0.0149	0.00396	0.00787	0.112	0.658
ID7728	PSME2	1.28	26	26	rna	0.0599	0.00487	NA	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID107|RBM8A	0.0342	0.00264	0.188	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID260|RBM4	0.016	0.00207	0.163	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID448|SART3	0.0326	0.00323	0.0573	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID657|ACO1	0.0569	0.00291	0.13	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID662|PABPC1	0.0238	0.00121	0.0573	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID673|KHDRBS1	0.015	0.00182	0.0668	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID713|G3BP2	0.0269	0.00262	0.153	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID892|SFPQ	0.00212	0.00142	0.0284	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID983|EIF4B	0.0532	0.0032	0.0152	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID998|SNRPA	0.0409	0.00168	0.188	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID1423|SYNCRIP	-0.0105	0.00297	0.124	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID1928|RBM3	0.0425	0.00191	0.111	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID2056|TARDBP	0.0451	0.00165	0.0845	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID2227|HNRNPL	0.0136	0.000708	0.167	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID2950|PSPC1	0.00142	0.000663	0.0284	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID3144|DAZAP1	0.0235	0.00122	0.169	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID3509|HNRNPA1	0.072	0.00268	0.181	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID4041|SNRNP70	-0.0112	0.00303	0.0986	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID5866|HNRNPH1	0.00614	0.0015	0.134	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID6113|NCL	0.0253	0.00188	0.0117	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID10357|NONO	-0.000941	0.0029	0.174	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID10395|SRSF2	0.0564	0.00298	0.0516	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID10525|HNRNPF	0.0406	0.00231	0.134	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID10589|SRSF1	0.0197	0.00103	0.0139	0.0594	0.778
ID7728	PSME2	1.28	26	26	ID23008|RBM14	0.0161	0.00207	0.163	0.0594	0.778
ID7749	SSR3	1.11	16	16	rna	0.0184	0.0156	NA	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID107|RBM8A	0.0269	0.00515	0.199	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID260|RBM4	0.0309	0.00397	0.153	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID448|SART3	0.038	0.00396	0.0813	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID662|PABPC1	-0.0853	0.016	0.0813	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID673|KHDRBS1	-0.0156	0.00859	0.131	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID998|SNRPA	-0.00751	0.00522	0.0442	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID1423|SYNCRIP	0.0177	0.00271	0.116	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID1706|MBNL1	-0.0153	0.00697	0.199	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID1928|RBM3	0.0328	0.00479	0.0607	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID2455|U2AF2	0.187	0.0184	0.0494	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID3437|PTBP1	0.141	0.0158	0.121	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID4041|SNRNP70	-0.00762	0.0111	0.0932	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID6707|MATR3	0.0876	0.0104	0.119	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID10589|SRSF1	0.0171	0.0019	0.151	-0.171	0.543
ID7749	SSR3	1.11	16	16	ID23008|RBM14	0.0309	0.00391	0.153	-0.171	0.543
ID7764	LDHA	1.91	17	17	rna	0.545	0.00863	NA	0.258	0.334
ID7764	LDHA	1.91	17	17	ID107|RBM8A	-0.023	0.00945	0.0509	0.258	0.334
ID7764	LDHA	1.91	17	17	ID260|RBM4	-0.0408	0.00663	0.105	0.258	0.334
ID7764	LDHA	1.91	17	17	ID657|ACO1	0.106	0.00399	0.175	0.258	0.334
ID7764	LDHA	1.91	17	17	ID713|G3BP2	0.0744	0.00749	0.0646	0.258	0.334
ID7764	LDHA	1.91	17	17	ID892|SFPQ	0.0516	0.0103	0.072	0.258	0.334
ID7764	LDHA	1.91	17	17	ID980|PCBP2	0.134	0.00927	0.076	0.258	0.334
ID7764	LDHA	1.91	17	17	ID998|SNRPA	0.0876	0.00789	0.179	0.258	0.334
ID7764	LDHA	1.91	17	17	ID2455|U2AF2	0.171	0.00269	0.0562	0.258	0.334
ID7764	LDHA	1.91	17	17	ID2950|PSPC1	0.0281	0.00468	0.072	0.258	0.334
ID7764	LDHA	1.91	17	17	ID3509|HNRNPA1	0.471	0.013	0.185	0.258	0.334
ID7764	LDHA	1.91	17	17	ID5195|HNRNPA2B1	-0.0321	0.016	0.124	0.258	0.334
ID7764	LDHA	1.91	17	17	ID6113|NCL	-0.0444	0.00887	0.163	0.258	0.334
ID7764	LDHA	1.91	17	17	ID6707|MATR3	-0.112	0.00956	0.0854	0.258	0.334
ID7764	LDHA	1.91	17	17	ID10395|SRSF2	0.255	0.00996	0.0271	0.258	0.334
ID7764	LDHA	1.91	17	17	ID10589|SRSF1	-0.149	0.00246	0.0333	0.258	0.334
ID7764	LDHA	1.91	17	17	ID23008|RBM14	-0.0425	0.00659	0.105	0.258	0.334
ID7788	CPNE1	1.22	16	16	rna	-0.0204	0.0027	NA	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID713|G3BP2	-0.0902	0.00562	0.173	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID892|SFPQ	0.139	0.00853	0.193	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID980|PCBP2	0.0106	0.00598	0.144	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID983|EIF4B	0.123	0.00974	0.118	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID998|SNRPA	0.073	0.00432	0.0291	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID1296|FXR1	0.0693	0.00521	0.183	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID2455|U2AF2	0.0258	0.00482	0.123	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID2950|PSPC1	0.0325	0.00402	0.193	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID3437|PTBP1	0.034	0.00303	0.111	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID5866|HNRNPH1	0.0261	0.00304	0.0756	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID6707|MATR3	0.0866	0.00581	0.0386	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID10395|SRSF2	0.175	0.00733	0.0191	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID10525|HNRNPF	0.0157	0.00961	0.0756	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID10589|SRSF1	0.0105	0.00979	0.0662	-0.363	0.184
ID7788	CPNE1	1.22	16	16	ID10884|SRSF3	-0.0506	0.00618	0.183	-0.363	0.184
ID7797	OCIAD1	1.24	16	16	rna	0.314	0.0099	NA	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID657|ACO1	0.0369	0.00996	0.0543	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID713|G3BP2	-0.00649	0.0111	0.0766	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID980|PCBP2	-0.0445	0.00588	0.00407	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID998|SNRPA	0.0726	0.0059	0.0425	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID1328|PCBP1	-0.0267	0.00637	0.0756	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID1706|MBNL1	0.0635	0.00857	0.0459	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID2056|TARDBP	0.214	0.0082	0.112	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID2455|U2AF2	-0.0581	0.00724	0.0338	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID3437|PTBP1	0.054	0.0027	0.00512	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID3576|HNRNPK	-0.035	0.00717	0.155	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID5866|HNRNPH1	0.23	0.0188	0.0324	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID6707|MATR3	0.0498	0.00644	0.122	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID10395|SRSF2	0.0738	0.00496	0.0679	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID10525|HNRNPF	-0.0347	0.0175	0.0324	-0.015	0.958
ID7797	OCIAD1	1.24	16	16	ID10589|SRSF1	0.139	0.00882	0.0146	-0.015	0.958
ID8416	RANGAP1	1.32	13	13	rna	-0.0423	0.0043	NA	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID107|RBM8A	0.0721	0.00296	0.0119	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID260|RBM4	0.0243	0.00284	0.0192	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID980|PCBP2	0.0774	0.000779	0.0348	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID983|EIF4B	0.222	0.0133	0.0475	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID998|SNRPA	0.0474	0.00277	0.00931	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID1328|PCBP1	0.0174	0.00571	0.125	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID3576|HNRNPK	0.0721	0.00151	0.0827	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID5866|HNRNPH1	0.0166	0.00502	0.00967	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID10395|SRSF2	0.0692	0.00321	0.026	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID10525|HNRNPF	0.0191	0.00195	0.00967	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID10589|SRSF1	0.0339	0.00505	0.0435	0.0819	0.8
ID8416	RANGAP1	1.32	13	13	ID23008|RBM14	0.0243	0.00284	0.0192	0.0819	0.8
ID8919	PACSIN2	1.29	16	16	rna	0.161	0.00784	NA	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID260|RBM4	0.00641	0.00563	0.0866	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID448|SART3	0.0583	0.00705	0.118	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID657|ACO1	0.17	0.00808	0.0583	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID662|PABPC1	0.0763	0.00571	0.118	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID892|SFPQ	-0.0173	0.00352	0.196	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID980|PCBP2	0.0411	0.0042	0.0813	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID998|SNRPA	0.0829	0.0014	0.0538	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID1328|PCBP1	0.163	0.00967	0.0434	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID2950|PSPC1	0.131	0.00607	0.196	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID3144|DAZAP1	0.0229	0.00583	0.105	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID5866|HNRNPH1	0.0563	0.0064	0.0656	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID10395|SRSF2	0.0666	0.00237	0.12	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID10525|HNRNPF	-0.00594	0.0077	0.0656	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID10589|SRSF1	-0.0393	0.00545	0.102	-0.194	0.488
ID8919	PACSIN2	1.29	16	16	ID23008|RBM14	0.00665	0.00562	0.0866	-0.194	0.488
ID9051	IDH1	1.16	15	15	rna	0.182	0.0101	NA	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID713|G3BP2	0.0901	0.0113	0.0796	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID892|SFPQ	-0.0155	0.0145	0.141	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID980|PCBP2	0.061	0.0145	0.0354	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID998|SNRPA	0.125	0.0119	0.0544	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID1423|SYNCRIP	-0.035	0.00645	0.165	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID1928|RBM3	0.0522	0.00926	0.0937	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID2455|U2AF2	-0.0295	0.00995	0.0626	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID2950|PSPC1	0.0269	0.00663	0.141	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID3437|PTBP1	0.00147	0.0112	0.0512	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID4041|SNRNP70	-0.132	0.0127	0.167	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID5866|HNRNPH1	0.129	0.00845	0.0293	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID10395|SRSF2	0.0336	0.00947	0.00978	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID10525|HNRNPF	0.337	0.0451	0.0293	-0.524	0.0547
ID9051	IDH1	1.16	15	15	ID10589|SRSF1	-0.015	0.0129	0.0132	-0.524	0.0547
ID9224	CELF1	1.28	20	20	rna	0.0648	0.00239	NA	0.321	0.18
ID9224	CELF1	1.28	20	20	ID107|RBM8A	0.0358	0.00118	0.0704	0.321	0.18
ID9224	CELF1	1.28	20	20	ID260|RBM4	0.0332	0.00131	0.0312	0.321	0.18
ID9224	CELF1	1.28	20	20	ID448|SART3	0.0162	0.00268	0.0318	0.321	0.18
ID9224	CELF1	1.28	20	20	ID662|PABPC1	0.0283	0.00217	0.0318	0.321	0.18
ID9224	CELF1	1.28	20	20	ID980|PCBP2	0.0345	0.00161	0.022	0.321	0.18
ID9224	CELF1	1.28	20	20	ID983|EIF4B	0.0269	0.00303	0.015	0.321	0.18
ID9224	CELF1	1.28	20	20	ID998|SNRPA	0.036	0.00199	0.144	0.321	0.18
ID9224	CELF1	1.28	20	20	ID1328|PCBP1	0.0184	0.00405	0.0817	0.321	0.18
ID9224	CELF1	1.28	20	20	ID1423|SYNCRIP	0.0473	0.00207	0.0869	0.321	0.18
ID9224	CELF1	1.28	20	20	ID1928|RBM3	0.0146	0.00278	0.139	0.321	0.18
ID9224	CELF1	1.28	20	20	ID2227|HNRNPL	0.0542	0.00167	0.172	0.321	0.18
ID9224	CELF1	1.28	20	20	ID2455|U2AF2	0.0261	0.00187	0.0614	0.321	0.18
ID9224	CELF1	1.28	20	20	ID3437|PTBP1	0.0692	0.00206	0.0704	0.321	0.18
ID9224	CELF1	1.28	20	20	ID4003|FUS	0.0436	0.00146	0.174	0.321	0.18
ID9224	CELF1	1.28	20	20	ID5866|HNRNPH1	0.0653	0.00173	0.0825	0.321	0.18
ID9224	CELF1	1.28	20	20	ID10395|SRSF2	0.015	0.00161	0.0319	0.321	0.18
